ID,DIS,VN,HH,B01,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18A,B18B,B19,B20A,B20B,member_id,B05_bin,strata,cluster,PVO,HHWT,male_adult,female_adult,child,education_level
1432,1,11,15,6,3,2,7,2,997,997,997,2,2,997,1,2,1,1,1,1,1,2,997, ,1111506,2,21,111,1,35.0729166666667,0,0,1,1
1432,1,11,15,7,3,2,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1111507,1,21,111,1,35.0729166666667,0,0,1,997
1432,1,11,15,9,5,1,12, ,997,997,997,2,2,997,1,2,1,1,1,1,2,1,1,1,1111509,3,21,111,1,35.0729166666667,0,0,1,1
1432,1,11,15,10,5,1,7,2,997,997,997,2,2,997,2,997,2,997,1,1,1,2,997, ,1111510,2,21,111,1,35.0729166666667,0,0,1,1
1433,1,11,19,1,1,1,28,2,997,997,997,1,2,1,997,997,997,997,1,2, ,997,997, ,1111901,6,21,111,1,35.0729166666667,1,0,0,2
1433,1,11,19,2,2,2,26,1,997,997,1,1,1,1,997,997,997,997,1,2,2,997,997, ,1111902,6,21,111,1,35.0729166666667,0,1,0,2
1433,1,11,19,3,3,1,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1111903,1,21,111,1,35.0729166666667,0,0,1,997
1433,1,11,19,4,3,1,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1111904,1,21,111,1,35.0729166666667,0,0,1,997
1433,1,11,19,5,3,2,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1111905,1,21,111,1,35.0729166666667,0,0,1,997
1438,1,11,25,1,1,1,32,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,1112501,7,21,111,1,35.0729166666667,1,0,0,0
1438,1,11,25,2,2,2,30,1,997,997,1,1,2,1,997,997,997,997,2,997, ,997,997, ,1112502,7,21,111,1,35.0729166666667,0,1,0,0
1438,1,11,25,3,3,2,7,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1112503,2,21,111,1,35.0729166666667,0,0,1,0
1438,1,11,25,4,3,1,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1112504,1,21,111,1,35.0729166666667,0,0,1,997
1438,1,11,25,5,3,2,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1112505,1,21,111,1,35.0729166666667,0,0,1,997
1439,1,11,23,1,1,1,46,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,1112301,10,21,111,1,35.0729166666667,1,0,0,0
1439,1,11,23,2,2,2,33,2,997,997,1,1,2,1,997,997,997,997,2,997, ,997,997, ,1112302,7,21,111,1,35.0729166666667,0,1,0,0
1439,1,11,23,3,3,1,24,2,997,997,997,2,2,1,997,997,997,997,2,997, ,997,997, ,1112303,5,21,111,1,35.0729166666667,1,0,0,0
1439,1,11,23,4,3,2,22,2,997,997,1,2,2,4,997,997,997,997,1,1,2,1,1,1,1112304,5,21,111,1,35.0729166666667,0,1,0,1
1439,1,11,23,5,3,1,20,2,997,997,997,2,2,4,997,997,997,997,2,997, ,997,997, ,1112305,5,21,111,1,35.0729166666667,1,0,0,0
1439,1,11,23,6,3,2,18,2,997,997,1,2,2,4,997,997,997,997,2,997, ,997,997, ,1112306,4,21,111,1,35.0729166666667,0,1,0,0
1439,1,11,23,7,3,1,15,2,997,997,997,2,2,4,1,2,1,1,2,997, ,997,997, ,1112307,4,21,111,1,35.0729166666667,0,0,1,0
1439,1,11,23,8,3,2,10, ,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1112308,3,21,111,1,35.0729166666667,0,0,1,0
1439,1,11,23,9,3,1,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1112309,1,21,111,1,35.0729166666667,0,0,1,997
1440,1,11,27,1,1,1,35,2,997,997,997,2,1,1,997,997,997,997,1,2,2,997,997, ,1112701,8,21,111,1,35.0729166666667,1,0,0,2
1440,1,11,27,2,2,2,30,1,997,997,2,1,1,1,997,997,997,997,1,1,2,997,997, ,1112702,7,21,111,1,35.0729166666667,0,1,0,1
1440,1,11,27,3,9,2,9,2,997,997,997,2,2,997,1,0,1,0,1,1,3,1,1,3,1112703,2,21,111,1,35.0729166666667,0,0,1,1
1440,1,11,27,4,3,1,16,2,997,997,997,2,2,4,1,2,1,2,1,1,7,1,1,6,1112704,4,21,111,1,35.0729166666667,0,0,1,1
1440,1,11,27,5,3,1,13,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1112705,3,21,111,1,35.0729166666667,0,0,1,0
1440,1,11,27,6,3,2,9,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1112706,2,21,111,1,35.0729166666667,0,0,1,0
1440,1,11,27,7,3,1,5,1,1,2,997,997,997,997,1,2,1,1,2,997, ,997,997, ,1112707,2,21,111,1,35.0729166666667,0,0,1,0
1440,1,11,27,8,3,1,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1112708,1,21,111,1,35.0729166666667,0,0,1,997
1440,1,11,27,9,3,2,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1112709,1,21,111,1,35.0729166666667,0,0,1,997
1441,1,11,28,1,1,1,32,2,997,997,997,1,1,1,997,997,997,997,1,1,7,997,997, ,1112801,7,21,111,1,35.0729166666667,1,0,0,1
1441,1,11,28,2,2,2,24,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1112802,5,21,111,1,35.0729166666667,0,1,0,0
1441,1,11,28,3,3,2,6,2,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,1112803,2,21,111,1,35.0729166666667,0,0,1,0
1441,1,11,28,4,3,2,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1112804,1,21,111,1,35.0729166666667,0,0,1,997
1441,1,11,28,5,3,2,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1112805,1,21,111,1,35.0729166666667,0,0,1,997
1442,1,11,29,1,1,1,34,2,997,997,997,1,2,1,997,997,997,997,1,3,3,997,997, ,1112901,7,21,111,1,35.0729166666667,1,0,0,3
1442,1,11,29,2,2,2,26,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1112902,6,21,111,1,35.0729166666667,0,1,0,0
1442,1,11,29,3,3,1,8,1,997,997,997,1,1,997,1,3,1,1,1,1,2,1,1,1,1112903,2,21,111,1,35.0729166666667,0,0,1,1
1442,1,11,29,4,3,1,6,2,997,997,997,997,997,997,1,2,1,6,1,1,1,2,997, ,1112904,2,21,111,1,35.0729166666667,0,0,1,1
1442,1,11,29,5,3,2,9,2,997,997,997,2,2,997,1,2,1,1,1,1,1,2,997, ,1112905,2,21,111,1,35.0729166666667,0,0,1,1
1442,1,11,29,6,3,2,9,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1112906,2,21,111,1,35.0729166666667,0,0,1,0
1442,1,11,29,7,3,1,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1112907,1,21,111,1,35.0729166666667,0,0,1,997
1138,1,12,1,1,1,2,49,1,997,997,1,1,1,3,997,997,997,997,2,997, ,997,997, ,1120101,10,21,112,1,36.5524193548387,0,1,0,0
1138,1,12,1,2,3,1,14,2,997,997,997,2,2,997,1,2,2,997,2,997, ,997,997, ,1120102,3,21,112,1,36.5524193548387,0,0,1,0
1138,1,12,1,3,3,1,12,2,997,997,997,2,2,997,1,1,2,997,2,997, ,997,997, ,1120103,3,21,112,1,36.5524193548387,0,0,1,0
1138,1,12,1,4,3,2,10,2,997,997,997,2,2,997,1,1,2,997,2,997, ,997,997, ,1120104,3,21,112,1,36.5524193548387,0,0,1,0
1138,1,12,1,5,5,2,9,2,997,997,997,2,2,997,1,1,2,997,2,997, ,997,997, ,1120105,2,21,112,1,36.5524193548387,0,0,1,0
1138,1,12,1,6,5,2,6,2,997,997,997,997,997,997,2,997,2,997,2,997, ,997,997, ,1120106,2,21,112,1,36.5524193548387,0,0,1,0
1139,1,12,8,1,1,2,30,1,997,997,1,1,1,2,997,997,997,997,2,997, ,997,997, ,1120801,7,21,112,1,36.5524193548387,0,1,0,0
1139,1,12,8,2,3,2,14,2,997,997,997,2,2,997,1,1,2,997,1,1,3,1,1,2,1120802,3,21,112,1,36.5524193548387,0,0,1,1
1139,1,12,8,3,3,1,13,2,997,997,997,2,2,997,1,1,2,997,1,1,4,1,1,3,1120803,3,21,112,1,36.5524193548387,0,0,1,1
1139,1,12,8,4,3,2,12,2,997,997,997,2,2,997,1,1,2,997,1,1,4,1,1,3,1120804,3,21,112,1,36.5524193548387,0,0,1,1
1139,1,12,8,5,3,2,11,2,997,997,997,2,2,997,2,997,2,997,1,1,2,1, ,1,1120805,3,21,112,1,36.5524193548387,0,0,1,1
1139,1,12,8,6,3,2,9,2,997,997,997,2,2,997,1,1,2,997,1,1,2,1,1,1,1120806,2,21,112,1,36.5524193548387,0,0,1,1
1139,1,12,8,7,3,2,7,2,997,997,997,2,2,997,1,1,2,997,1,1,1,2,997, ,1120807,2,21,112,1,36.5524193548387,0,0,1,1
1139,1,12,8,8,3,2,4,2,1,1,997,997,997,997,1,1,2,997,997,997, ,997,997, ,1120808,1,21,112,1,36.5524193548387,0,0,1,997
1139,1,12,8,9,3,1,2,2,1,1,997,997,997,997,1,1,1,0,997,997, ,997,997, ,1120809,1,21,112,1,36.5524193548387,0,0,1,997
1139,1,12,8,10,8,2,8,2,997,997,997,2,2,997,2,997,2,997,1,1,5,1,1,4,1120810,2,21,112,1,36.5524193548387,0,0,1,1
1140,1,12,9,1,1,2,35,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1120901,8,21,112,1,36.5524193548387,0,1,0,0
1140,1,12,9,2,3,1,15,2,997,997,997,2,2,4,1,1,2,997,1,1,5,1,1,4,1120902,4,21,112,1,36.5524193548387,0,0,1,1
1140,1,12,9,3,3,1,13,2,997,997,997,2,2,997,1,1,2,997,1,1,5,1,1,4,1120903,3,21,112,1,36.5524193548387,0,0,1,1
1140,1,12,9,4,3,1,11,2,997,997,997,2,2,997,1,1,2,997,1,1,4,1,1,3,1120904,3,21,112,1,36.5524193548387,0,0,1,1
1140,1,12,9,5,3,1,9,2,997,997,997,2,2,997,1,1,2,997,1,1,2,1, ,1,1120905,2,21,112,1,36.5524193548387,0,0,1,1
1140,1,12,9,6,3,1,3,2,1,1,997,997,997,997,1,1,2,997,997,997, ,997,997, ,1120906,1,21,112,1,36.5524193548387,0,0,1,997
1141,1,12,18,1,1,2,35,1,997,997,1,1,1,3,997,997,997,997,2,997, ,997,997, ,1121801,8,21,112,1,36.5524193548387,0,1,0,0
1141,1,12,18,2,3,1,15,2,997,997,997,2,2,4,1,1,2,997,1,1,7,1,1,6,1121802,4,21,112,1,36.5524193548387,0,0,1,1
1141,1,12,18,3,3,2,12,2,997,997,997,2,2,997,1,1,2,997,1,1,6,1,1,5,1121803,3,21,112,1,36.5524193548387,0,0,1,1
1141,1,12,18,4,3,2,10,2,997,997,997,2,2,997,1,1,2,997,2,997, ,997,997, ,1121804,3,21,112,1,36.5524193548387,0,0,1,0
1141,1,12,18,5,3,1,8,2,997,997,997,2,2,997,1,1,2,997,2,997, ,997,997, ,1121805,2,21,112,1,36.5524193548387,0,0,1,0
1141,1,12,18,6,3,2,6,2,997,997,997,997,997,997,2,997,2,997,2,997, ,997,997, ,1121806,2,21,112,1,36.5524193548387,0,0,1,0
1141,1,12,18,7,3,1,2,2,1,1,997,997,997,997,1,1,2,997,997,997, ,997,997, ,1121807,1,21,112,1,36.5524193548387,0,0,1,997
1142,1,12,3,1,1,1,65,2,997,997,997,1,2,1,997,997,997,997,1,1,7,997,997, ,1120301,14,21,112,1,36.5524193548387,1,0,0,1
1142,1,12,3,2,2,2,38,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1120302,8,21,112,1,36.5524193548387,0,1,0,0
1142,1,12,3,3,3,2,17,2,997,997,1,2,2,4,1,2,1,1,1,1,7,1,1,6,1120303,4,21,112,1,36.5524193548387,0,0,1,1
1142,1,12,3,4,3,1,14,2,997,997,997,2,2,997,1,2,1,1,1,1,2,1,1,1,1120304,3,21,112,1,36.5524193548387,0,0,1,1
1142,1,12,3,5,3,1,12,2,997,997,997,2,2,997,1,2,1,1,1,1,4,1, ,3,1120305,3,21,112,1,36.5524193548387,0,0,1,1
1142,1,12,3,6,3,2,12,2,997,997,997,2,2,997,1,2,1,1,1,1,5,1,1,4,1120306,3,21,112,1,36.5524193548387,0,0,1,1
1142,1,12,3,7,3,2,6,2,997,997,997,997,997,997,2,997,1,1,1,1,0,2,997, ,1120307,2,21,112,1,36.5524193548387,0,0,1,1
1143,1,12,2,1,1,1,26,2,997,997,997,1,1,1,997,997,997,997,1,2,4,997,997, ,1120201,6,21,112,1,36.5524193548387,1,0,0,2
1143,1,12,2,2,2,2,22,1,997,997,1,1,2,1,997,997,997,997,2,997, ,997,997, ,1120202,5,21,112,1,36.5524193548387,0,1,0,0
1143,1,12,2,3,3,2,6,2,997,997,997,997,997,997,1,2,1,1,1,6,0,2,997, ,1120203,2,21,112,1,36.5524193548387,0,0,1,6
1143,1,12,2,4,3,1,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1120204,1,21,112,1,36.5524193548387,0,0,1,997
1144,1,12,4,1,1,1,28,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,1120401,6,21,112,1,36.5524193548387,1,0,0,0
1144,1,12,4,2,2,2,19,1,997,997,1,1,2,1,997,997,997,997,2,997, ,997,997, ,1120402,4,21,112,1,36.5524193548387,0,1,0,0
1145,1,12,5,1,1,1,30,2,997,997,997,1,1,1,997,997,997,997,1,2,4,997,997, ,1120501,7,21,112,1,36.5524193548387,1,0,0,2
1145,1,12,5,2,2,2,20,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1120502,5,21,112,1,36.5524193548387,0,1,0,0
1145,1,12,5,3,3,2,5,2,1,2,997,997,997,997,1,2,1,1,1,1,1,1,1,1,1120503,2,21,112,1,36.5524193548387,0,0,1,1
1145,1,12,5,4,3,2,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1120504,1,21,112,1,36.5524193548387,0,0,1,997
1145,1,12,5,5,3,2,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1120505,1,21,112,1,36.5524193548387,0,0,1,997
1146,1,12,6,1,1,1,41,2,997,997,997,1,2,1,997,997,997,997,1,2,3,997,997, ,1120601,9,21,112,1,36.5524193548387,1,0,0,2
1146,1,12,6,2,2,2,24,1,997,997,1,1,2,1,997,997,997,997,1,2,3,2,997, ,1120602,5,21,112,1,36.5524193548387,0,1,0,2
1146,1,12,6,3,3,2,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1120603,1,21,112,1,36.5524193548387,0,0,1,997
1148,1,12,10,3,3,2,15,2,997,997,2,2,2,4,1,2,1,1,1,1,7,1,1,6,1121003,4,21,112,1,36.5524193548387,0,0,1,1
1148,1,12,10,3,3,2,10,2,997,997,997,2,2,997,1,3,1,1,1,2,1,1, ,3,1121003,3,21,112,1,36.5524193548387,0,0,1,2
1148,1,12,10,1,1,1,58,2,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,1121001,12,21,112,1,36.5524193548387,1,0,0,0
1148,1,12,10,2,2,2,33,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1121002,7,21,112,1,36.5524193548387,0,1,0,0
1148,1,12,10,4,3,1,13,2,997,997,997,2,2,997,1,2,1,1,1,1,3,1,1,2,1121004,3,21,112,1,36.5524193548387,0,0,1,1
1148,1,12,10,6,3,1,8,2,997,997,997,2,2,997,1,2,1,1,1,1,4,1,1,4,1121006,2,21,112,1,36.5524193548387,0,0,1,1
1148,1,12,10,7,3,1,6,2,997,997,997,997,997,997,1,2,1,1,1,1,1,1,1,2,1121007,2,21,112,1,36.5524193548387,0,0,1,1
1148,1,12,10,8,3,1,4,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1121008,1,21,112,1,36.5524193548387,0,0,1,997
1148,1,12,10,9,3,1,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1121009,1,21,112,1,36.5524193548387,0,0,1,997
1149,1,12,11,1,1,2,34,1,997,997,1,1,1,3,997,997,997,997,2,997, ,997,997, ,1121101,7,21,112,1,36.5524193548387,0,1,0,0
1149,1,12,11,2,3,2,14,2,997,997,997,2,2,997,1,1,2,997,1,2,1,1,2,1,1121102,3,21,112,1,36.5524193548387,0,0,1,2
1149,1,12,11,3,3,2,14,2,997,997,997,2,2,997,1,2,2,997,1,2,2,2,997, ,1121103,3,21,112,1,36.5524193548387,0,0,1,2
1149,1,12,11,4,3,1,10,2,997,997,997,2,2,997,1,2,2,997,2,997, ,997,997, ,1121104,3,21,112,1,36.5524193548387,0,0,1,0
1149,1,12,11,5,3,1,6,2,997,997,997,997,997,997,2,997,1,1,2,997, ,997,997, ,1121105,2,21,112,1,36.5524193548387,0,0,1,0
1149,1,12,11,6,5,1,11,2,997,997,997,2,2,997,2,997,2,997,1,1,2,1,1,2,1121106,3,21,112,1,36.5524193548387,0,0,1,1
1149,1,12,11,7,3,2,8,2,997,997,997,2,2,997,1,1,2,997,1,1,6,1,1,6,1121107,2,21,112,1,36.5524193548387,0,0,1,1
1149,1,12,11,8,5,2,8, ,997,997,997,2,2,997,2,997,2,997,2,997, ,997,997, ,1121108,2,21,112,1,36.5524193548387,0,0,1,0
1150,1,12,12,1,1,1,32,2,997,997,997,1,1,1,997,997,997,997,1,2,4,997,997, ,1121201,7,21,112,1,36.5524193548387,1,0,0,2
1150,1,12,12,2,2,2,24,1,997,997,1,1,2,1,997,997,997,997,2,997, ,997,997, ,1121202,5,21,112,1,36.5524193548387,0,1,0,0
1150,1,12,12,3,3,2,6,2,997,997,997,997,997,997,2,997,1,1,1,1,1,2,997, ,1121203,2,21,112,1,36.5524193548387,0,0,1,1
1150,1,12,12,4,3,2,6,2,997,997,997,997,997,997,1,2,1,1,1,1,1,2,997, ,1121204,2,21,112,1,36.5524193548387,0,0,1,1
1150,1,12,12,5,3,1,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1121205,1,21,112,1,36.5524193548387,0,0,1,997
1150,1,12,12,6,3,1,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1121206,1,21,112,1,36.5524193548387,0,0,1,997
1151,1,12,13,1,1,1,23,2,997,997,997,1,2,1,997,997,997,997,1,2,1,1, ,5,1121301,5,21,112,1,36.5524193548387,1,0,0,2
1151,1,12,13,2,2,2,19,1,997,997,1,2,2,1,997,997,997,997,1,2,2,1,2,1,1121302,4,21,112,1,36.5524193548387,0,1,0,2
1151,1,12,13,3,3,2,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1121303,1,21,112,1,36.5524193548387,0,0,1,997
1152,1,12,14,1,1,1,53,2,997,997,997,1,2,1,997,997,997,997,2,997, ,997,997, ,1121401,11,21,112,1,36.5524193548387,1,0,0,0
1152,1,12,14,2,2,2,50,1,997,997,997,1,1,1,997,997,997,997,2,997, ,997,997, ,1121402,11,21,112,1,36.5524193548387,0,1,0,0
1152,1,12,14,3,3,1,25,2,997,997,997,2,2,4,997,997,997,997,1,1,7,997,997, ,1121403,6,21,112,1,36.5524193548387,1,0,0,1
1152,1,12,14,4,3,2,30,2,997,997,1,2,2,4,997,997,997,997,1,1,6,997,997, ,1121404,7,21,112,1,36.5524193548387,0,1,0,1
1152,1,12,14,5,3,1,19,2,997,997,997,2,2,4,997,997,997,997,1,1,5,1, ,5,1121405,4,21,112,1,36.5524193548387,1,0,0,1
1152,1,12,14,6,3,1,13,2,997,997,997,2,2,997,1,2,1,1,1,1,5,1,1,5,1121406,3,21,112,1,36.5524193548387,0,0,1,1
1152,1,12,14,7,3,1,12,1,997,997,997,1,1,997,1,2,1,1,1,3,1,1,1,6,1121407,3,21,112,1,36.5524193548387,0,0,1,3
1152,1,12,14,8,3,1,9, ,997,997,997,2,2,997,1,2,1,1,1,1,4,1,1,4,1121408,2,21,112,1,36.5524193548387,0,0,1,1
1153,1,12,15,1,1,1,46,2,997,997,997,1,2,1,997,997,997,997,1,1,7,997,997, ,1121501,10,21,112,1,36.5524193548387,1,0,0,1
1153,1,12,15,2,2,2,35,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1121502,8,21,112,1,36.5524193548387,0,1,0,0
1153,1,12,15,3,3,1,18,2,997,997,997,2,2,4,997,997,997,997,1,1,2,1,1,1,1121503,4,21,112,1,36.5524193548387,1,0,0,1
1153,1,12,15,4,3,1,11,2,997,997,997,2,2,997,1,2,1,1,1,1,3,1,1,2,1121504,3,21,112,1,36.5524193548387,0,0,1,1
1153,1,12,15,5,3,1,9,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1121505,2,21,112,1,36.5524193548387,0,0,1,0
1153,1,12,15,6,3,1,7,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1121506,2,21,112,1,36.5524193548387,0,0,1,0
1153,1,12,15,7,3,2,2,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1121507,1,21,112,1,36.5524193548387,0,0,1,997
1154,1,12,16,1,1,1,31,2,997,997,997,2,2,1,997,997,997,997,2,997, ,997,997, ,1121601,7,21,112,1,36.5524193548387,1,0,0,0
1154,1,12,16,2,2,2,28,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1121602,6,21,112,1,36.5524193548387,0,1,0,0
1154,1,12,16,3,3,1,14,2,997,997,997,2,2,997,1,2,1,1,1,1,4,1,1,3,1121603,3,21,112,1,36.5524193548387,0,0,1,1
1154,1,12,16,4,3,2,10,2,997,997,997,2,2,997,1,2,1,1,1,1,3,1,1,2,1121604,3,21,112,1,36.5524193548387,0,0,1,1
1154,1,12,16,5,3,1,6,2,997,997,997,997,997,997,1,2,1,1,2,997, ,997,997, ,1121605,2,21,112,1,36.5524193548387,0,0,1,0
1155,1,12,17,1,1,1,23,2,997,997,997,1,1,1,997,997,997,997,1,2,4,2,997, ,1121701,5,21,112,1,36.5524193548387,1,0,0,2
1155,1,12,17,2,2,2,21,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1121702,5,21,112,1,36.5524193548387,0,1,0,0
1155,1,12,17,3,3,2,9,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1121703,2,21,112,1,36.5524193548387,0,0,1,0
1155,1,12,17,4,3,1,7,2,997,997,997,2,2,997,1,2,1,1,2,997, ,997,997, ,1121704,2,21,112,1,36.5524193548387,0,0,1,0
1155,1,12,17,5,3,1,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1121705,1,21,112,1,36.5524193548387,0,0,1,997
1155,1,12,17,6,3,2,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1121706,1,21,112,1,36.5524193548387,0,0,1,997
1156,1,12,19,1,1,1,56,2,997,997,997,1,2,1,997,997,997,997,1,2,2,997,997, ,1121901,12,21,112,1,36.5524193548387,1,0,0,2
1156,1,12,19,2,2,2,48,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1121902,10,21,112,1,36.5524193548387,0,1,0,0
1156,1,12,19,3,3,2,28,2,997,997,1,2,2,4,997,997,997,997,1,1,7,997,997, ,1121903,6,21,112,1,36.5524193548387,0,1,0,1
1156,1,12,19,4,3,2,23,2,997,997,1,2,2,4,997,997,997,997,1,1,6,1,1,5,1121904,5,21,112,1,36.5524193548387,0,1,0,1
1156,1,12,19,5,3,1,19,2,997,997,997,2,2,4,997,997,997,997,1,1,6,1, ,6,1121905,4,21,112,1,36.5524193548387,1,0,0,1
1156,1,12,19,6,3,1,17,2,997,997,997,2,2,4,1,2,1,1,1,1,3,1,1,1,1121906,4,21,112,1,36.5524193548387,0,0,1,1
1156,1,12,19,7,3,2,16,2,997,997,1,2,2,4,1,2,1,1,1,1,3,1,1,2,1121907,4,21,112,1,36.5524193548387,0,0,1,1
1156,1,12,19,8,3,2,14, ,997,997,997,2,2,997,1,2,1,1,1,1,6,1,1,5,1121908,3,21,112,1,36.5524193548387,0,0,1,1
1157,1,12,20,1,1,1,33,2,997,997,997,1,1,1,997,997,997,997,1,2,4,997,997, ,1122001,7,21,112,1,36.5524193548387,1,0,0,2
1157,1,12,20,2,2,2,24,1,997,997,1,1,2,1,997,997,997,997,2,997, ,997,997, ,1122002,5,21,112,1,36.5524193548387,0,1,0,0
1157,1,12,20,3,3,1,6,2,997,997,997,997,997,997,1,2,1,1,1,1,1,2,997, ,1122003,2,21,112,1,36.5524193548387,0,0,1,1
1157,1,12,20,4,3,2,8,2,997,997,997,2,2,997,1,2,1,1,1,1,1,2,997, ,1122004,2,21,112,1,36.5524193548387,0,0,1,1
1157,1,12,20,5,3,2,1,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1122005,1,21,112,1,36.5524193548387,0,0,1,997
1158,1,12,21,1,1,1,34,2,997,997,997,1,1,1,997,997,997,997,1,2,4,997,997, ,1122101,7,21,112,1,36.5524193548387,1,0,0,2
1158,1,12,21,2,2,2,26,1,997,997,1,1,1,1,997,997,997,997,2,997, ,997,997, ,1122102,6,21,112,1,36.5524193548387,0,1,0,0
1158,1,12,21,3,8,2,14,2,997,997,997,2,2,997,1,0,2,997,2,997, ,997,997, ,1122103,3,21,112,1,36.5524193548387,0,0,1,0
1158,1,12,21,4,8,1,13,2,997,997,997,2,2,997,1,0,2,997,1,1,1,2,997, ,1122104,3,21,112,1,36.5524193548387,0,0,1,1
1158,1,12,21,5,8,2,12,2,997,997,997,2,2,997,1,0,2,997,2,997, ,997,997, ,1122105,3,21,112,1,36.5524193548387,0,0,1,0
1158,1,12,21,6,3,1,10,2,997,997,997,2,2,997,1,2,1,1,1,1,1,2,997, ,1122106,3,21,112,1,36.5524193548387,0,0,1,1
1158,1,12,21,7,3,1,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1122107,1,21,112,1,36.5524193548387,0,0,1,997
1158,1,12,21,8,3,1,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1122108,1,21,112,1,36.5524193548387,0,0,1,997
1158,1,12,21,9,3,1,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1122109,1,21,112,1,36.5524193548387,0,0,1,997
1159,1,12,22,1,1,1,24,2,997,997,997,1,1,1,997,997,997,997,1,1,7,2,997, ,1122201,5,21,112,1,36.5524193548387,1,0,0,1
1159,1,12,22,2,2,2,23,1,997,997,1,1,2,1,997,997,997,997,1,2,1,2,997, ,1122202,5,21,112,1,36.5524193548387,0,1,0,2
1159,1,12,22,3,9,2,8,2,997,997,997,2,2,997,1,0,1,0,1,1,3,1,1,2,1122203,2,21,112,1,36.5524193548387,0,0,1,1
1159,1,12,22,4,9,2,7,2,997,997,997,2,2,997,1,0,1,0,1,1,2,1,1,1,1122204,2,21,112,1,36.5524193548387,0,0,1,1
1159,1,12,22,5,9,1,6,2,997,997,997,997,997,997,1,0,1,0,1,1,1,2,997, ,1122205,2,21,112,1,36.5524193548387,0,0,1,1
1159,1,12,22,6,3,2,3,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1122206,1,21,112,1,36.5524193548387,0,0,1,997
1159,1,12,22,7,3,1,0,2,1,2,997,997,997,997,1,2,1,1,997,997, ,997,997, ,1122207,1,21,112,1,36.5524193548387,0,0,1,997
